dataset_item_id,route,latency_ms,total_latency_ms,queueing_time_ms,inference_time_ms,exact_match,ground_truth,answer,job_start_ts,inference_start_ts,inference_end_ts,prompt,number_of_words,number_of_characters,experiment_start_time_ms,experiment_end_time_ms,route_strategy,pattern,device_model,cloud_model
364,device,5420.30,2031748.00,2026328.00,5420.00,0,"FALSE","true",1764928381388,1764930407716,1764930413136,"Question: do you have to have a wicket keeper in cricket
                                        Context: There is no rule stating a team must play a wicket-keeper. On 5 June 2015 during a T20 Blast game between the Worcestershire Rapids and the Northamptonshire Steelbacks, Worcestershire chose not to play a wicket-keeper in the 16th over of the match. Their keeper, Ben Cox, became an extra fielder at fly slip while spinner Moeen Ali bowled. The umpires consulted with each other and agreed that there was nothing in the rules to prevent it from happening.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",108,758,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
365,device,2517.70,2033281.00,2030763.00,2518.00,1,"TRUE","true",1764928382388,1764930413151,1764930415669,"Question: is there a post credit scene in ifinity war
                                        Context: In a post-credits scene, Nick Fury transmits a signal as he, Maria Hill, and others disintegrate. The transmitter displays a starburst insignia on a red-and-blue background.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",55,474,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
366,device,7200.20,2039491.00,2032291.00,7200.00,1,"FALSE","false",1764928383392,1764930415683,1764930422883,"Question: does any structure separate the abdominal cavity and pelvic cavity
                                        Context: The ventral body cavity is a human body cavity that is in the anterior (front) aspect of the human body. It is made up of the thoracic cavity, and the abdominopelvic cavity. The abdominopelvic cavity is further divided into the abdominal cavity and pelvic cavity, but there is no physical barrier between the two. The abdominal cavity contains digestive organs, the pelvic cavity contains the urinary bladder, internal reproductive organs, and rectum.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",102,775,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
367,device,5620.70,2044121.00,2038500.00,5621.00,1,"TRUE","true",1764928384397,1764930422897,1764930428518,"Question: is devil may cry 5 set after 2
                                        Context: Devil May Cry 5 is an upcoming action-adventure hack and slash video game developed and published by Capcom. It is a continuation of the mainline series which began with Devil May Cry in 2001, to its most recent entry Devil May Cry 4, which was released in 2008.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",76,550,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
368,device,2634.70,2045760.00,2043126.00,2634.00,0,"FALSE","true",1764928385407,1764930428533,1764930431167,"Question: was the color purple based on a true story
                                        Context: The Color Purple is a 1982 epistolary novel by American author Alice Walker which won the 1983 Pulitzer Prize for Fiction and the National Book Award for Fiction. It was later adapted into a film and musical of the same name.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",70,525,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
369,device,6135.00,2050904.00,2044769.00,6135.00,1,"TRUE","true",1764928386412,1764930431181,1764930437316,"Question: is petroleum an example of a fossil fuel
                                        Context: A fossil fuel is a fuel formed by natural processes, such as anaerobic decomposition of buried dead organisms, containing energy originating in ancient photosynthesis. The age of the organisms and their resulting fossil fuels is typically millions of years, and sometimes exceeds 650 million years. Fossil fuels contain high percentages of carbon and include petroleum, coal, and natural gas. Other commonly used derivatives include kerosene and propane. Fossil fuels range from volatile materials with low carbon to hydrogen ratios like methane, to liquids like petroleum, to nonvolatile materials composed of almost pure carbon, like anthracite coal. Methane can be found in hydrocarbon fields either alone, associated with oil, or in the form of methane clathrates.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",143,1066,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
370,device,3734.10,2053644.00,2049910.00,3734.00,1,"FALSE","false",1764928387421,1764930437331,1764930441065,"Question: does the monorail go to las vegas airport
                                        Context: When the monorail company first announced details of the extension in September 2008, the airport extension was to be built with private funds and was expected to be built by 2012. However, as of March 2011, the Las Vegas Monorail Company was still in the planning phases of the proposed extension to McCarran International Airport with a proposed stop on the UNLV campus.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",91,671,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
371,device,5802.80,2058455.00,2052652.00,5803.00,0,"FALSE","true",1764928388428,1764930441080,1764930446883,"Question: is national and enterprise car rental the same company
                                        Context: National Car Rental is an American rental car agency based in Clayton, Missouri, United States. National is owned by Enterprise Holdings, along with other agencies including Enterprise Rent-A-Car, and Alamo Rent a Car.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",62,530,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
372,device,3396.10,2060857.00,2057460.00,3397.00,1,"TRUE","true",1764928389436,1764930446896,1764930450293,"Question: was egypt a part of the ottoman empire
                                        Context: The Egypt Eyalet (1517--1867) was established when the Egypt region came under the direct rule of the Ottoman Empire with their 1517 victory over the Mamluk Sultanate. The interruption of the Napoleon's French campaign in Egypt and Syria (1798--1801) allowed Muhammad Ali's seizure of power from Ottoman Hurshid Pasha, and the founding of the Muhammad Ali dynasty.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",85,660,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
373,device,6994.00,2066856.00,2059862.00,6994.00,1,"TRUE","true",1764928390444,1764930450306,1764930457300,"Question: has there ever been a movie rated nc-17
                                        Context: This is a list of films rated NC-17 (No One 17 or Under Admitted; originally No Children Under 17 Admitted) by the Motion Picture Association of America's Classification and Rating Administration (CARA). It includes X-rated films reassigned an NC-17 rating, and titles which were originally rated NC-17, but later re-edited for a different rating.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",82,644,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
374,device,6767.90,2072638.00,2065870.00,6768.00,1,"FALSE","false",1764928391445,1764930457315,1764930464083,"Question: is san pedro laguna part of metro manila
                                        Context: There is a high clamor for the inclusion of San Pedro, Laguna in Metro Manila. Support groups from the local government and non-government organizations are striving to incorporate San Pedro into Metro Manila. No government agency has yet to take action on the proposal.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",72,568,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
375,device,4276.40,2075929.00,2071652.00,4277.00,1,"TRUE","True",1764928392446,1764930464098,1764930468375,"Question: is a boston terrier a small breed dog
                                        Context: The Boston Terrier is a breed of dog originating in the United States of America. This ``American Gentleman'' was accepted in 1893 by the American Kennel Club as a non-sporting breed. Color and markings are important when distinguishing this breed to the AKC standard. They should be either black, brindle or seal with white markings. Bostons are small and compact with a short tail and erect ears. The AKC says they are highly intelligent and very easily trained. They are friendly and can be stubborn at times. The average life span of a Boston is around 11 to 13 years, though some can live well into their teens.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",136,911,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
376,device,7128.40,2082068.00,2074939.00,7129.00,1,"TRUE","true",1764928393450,1764930468389,1764930475518,"Question: did william the conqueror have a legitimate claim to the english throne
                                        Context: In the 1050s and early 1060s William became a contender for the throne of England, then held by the childless Edward the Confessor, his first cousin once removed. There were other potential claimants, including the powerful English earl Harold Godwinson, who was named the next king by Edward on the latter's deathbed in January 1066. William argued that Edward had previously promised the throne to him and that Harold had sworn to support William's claim. William built a large fleet and invaded England in September 1066, decisively defeating and killing Harold at the Battle of Hastings on 14 October 1066. After further military efforts William was crowned king on Christmas Day 1066, in London. He made arrangements for the governance of England in early 1067 before returning to Normandy. Several unsuccessful rebellions followed, but by 1075 William's hold on England was mostly secure, allowing him to spend the majority of the rest of his reign on the continent.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",190,1301,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
377,device,7500.40,2088577.00,2081077.00,7500.00,1,"TRUE","True",1764928394456,1764930475533,1764930483033,"Question: is the cortex of the cerebellum gray matter
                                        Context: Grey matter is distributed at the surface of the cerebral hemispheres (cerebral cortex) and of the cerebellum (cerebellar cortex), as well as in the depths of the cerebrum (thalamus; hypothalamus; subthalamus, basal ganglia -- putamen, globus pallidus, nucleus accumbens; septal nuclei), cerebellar (deep cerebellar nuclei -- dentate nucleus, globose nucleus, emboliform nucleus, fastigial nucleus), brainstem (substantia nigra, red nucleus, olivary nuclei, cranial nerve nuclei).
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",92,781,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
378,device,7303.10,2094893.00,2087590.00,7303.00,1,"TRUE","True",1764928395458,1764930483048,1764930490351,"Question: did the titanic sank on its maiden voyage
                                        Context: RMS Titanic was a British passenger liner that sank in the North Atlantic Ocean in the early hours of 15 April 1912, after colliding with an iceberg during its maiden voyage from Southampton to New York City. There were an estimated 2,224 passengers and crew aboard, and more than 1,500 died, making it one of the deadliest commercial peacetime maritime disasters in modern history. RMS Titanic was the largest ship afloat at the time it entered service and was the second of three Olympic-class ocean liners operated by the White Star Line. It was built by the Harland and Wolff shipyard in Belfast. Thomas Andrews, her architect, died in the disaster.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",139,952,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
379,device,6135.30,2100042.00,2093906.00,6136.00,1,"TRUE","true",1764928396460,1764930490366,1764930496502,"Question: is new england baptist hospital a teaching hospital
                                        Context: The hospital is a teaching affiliate of both the University of Massachusetts Medical School and Tufts University School of Medicine. It also conducts teaching programs in collaboration with the Harvard T.H. Chan School of Public Health and the Harvard School of Medicine.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",70,580,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
380,device,4100.70,2103155.00,2099055.00,4100.00,1,"TRUE","True",1764928397461,1764930496516,1764930500616,"Question: are the mountains in utah part of the rockies
                                        Context: Human population is not very dense in the Rocky Mountains, with an average of four people per square kilometer and few cities with over 50,000 people. However, the human population grew rapidly in the Rocky Mountain states between 1950 and 1990. The forty-year statewide increases in population range from 35% in Montana to about 150% in Utah and Colorado. The populations of several mountain towns and communities have doubled in the last forty years. Jackson, Wyoming, increased 260%, from 1,244 to 4,472 residents, in forty years.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",115,836,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
381,device,8320.60,2110485.00,2102164.00,8321.00,1,"TRUE","true",1764928398467,1764930500631,1764930508952,"Question: will there be another now you see me movie
                                        Context: Now You See Me is a series of heist thriller films written by Ed Solomon, Boaz Yakin, and Edward Ricourt. They focus on the actions of a team of illusionists named ``The Four Horsemen'' who pull off near impossible heists. The series features an ensemble cast including Jesse Eisenberg, Mark Ruffalo, Woody Harrelson, Isla Fisher, Dave Franco, Michael Caine, Lizzy Caplan, and Morgan Freeman. The first film was released in 2013, while the second was released in 2016, and a third film is currently in development and set to be released in 2019. The series has received mixed reviews from critics and audiences and grossed nearly $700 million worldwide.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",138,953,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
382,device,4095.10,2113587.00,2109492.00,4095.00,1,"TRUE","true",1764928399475,1764930508967,1764930513062,"Question: has a school shooting happened in a private school
                                        Context: This article lists in chronology and provides additional details of incidents in which a firearm was discharged at a school infrastructure or campus in the United States, including incidents of shootings on a school bus. This list contains school shooting incidents that occurred on the campuses of K-12 public schools and private schools as well as colleges and universities. It excludes incidents that occurred during wars or police actions as well as murder-suicides by rejected suitors or estranged spouses and suicides or suicide attempts involving only one person. Mass shootings by staff of schools that involve only other employees are covered at workplace killings. This list does not include bombings such as the Bath School disaster.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",145,1052,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
383,device,6022.70,2118621.00,2112598.00,6023.00,1,"TRUE","true",1764928400480,1764930513078,1764930519101,"Question: is there a difference in structure of the two atria
                                        Context: Humans have a four-chambered heart consisting of the right atrium, left atrium, right ventricle, and left ventricle. The atria are the two upper chambers. The right atrium receives and holds deoxygenated blood from the superior vena cava, inferior vena cava, anterior cardiac veins and smallest cardiac veins and the coronary sinus, which it then sends down to the right ventricle (through the tricuspid valve) which in turn sends it to the pulmonary artery for pulmonary circulation. The left atrium receives the oxygenated blood from the left and right pulmonary veins, which it pumps to the left ventricle (through the mitral valve) for pumping out through the aorta for systemic circulation.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",140,1004,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
384,device,5284.00,2122915.00,2117631.00,5284.00,1,"TRUE","true",1764928401484,1764930519115,1764930524399,"Question: do you qualify for the world cup if you host it
                                        Context: The hosts of the World Cup receive an automatic berth. Unlike many other sports, results of the previous World Cups or of the continental championships are not taken into account. Until 2002, the defending champions also received an automatic berth, but starting from the 2006 World Cup this is no longer the case.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",84,619,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
385,device,11530.70,2133461.00,2121930.00,11531.00,1,"TRUE","true",1764928402484,1764930524414,1764930535945,"Question: can you open carry in nc with a concealed permit
                                        Context: Open carry is also legal throughout North Carolina. In the town of Chapel Hill, open carry is restricted to guns of a certain minimum size, under the theory that small, concealable handguns are more often associated with criminal activity. No permit is required to carry a handgun openly in North Carolina. In the court case of State v. Kerner(1921) the defendant ended up getting into some type of confrontation with another man. The defendant proceeded to walk back to his place of work, get his gun, and then return to the scene to fight. The defendant ended up being charged with ``carrying a concealed weapon'' and ``carrying his pistol off his premises unconcealed,'' which violated a local act applicable to Forsyth County and ended up being a misdemeanor. The defendant was taken to trial and the trial judge then dismissed the charge as unconstitutional. The state then appealed, and the supreme court affirmed. During court, the court stated at the beginning that the Second Amendment did not apply, because ``the first ten amendments to the United States Constitution are restrictions on the federal authority and not the states.'' Therefore, with that being said, it focused more on the state constitution. The state constitution states that: ``A well regulated militia, being necessary to the security of a free state, the right of the people to keep and bear arms, shall not be infringed.'' The court viewed the provision as protecting the right to carry arms in public. Forsyth County's local act was condemned and seen as distasteful, because it ended up putting a restriction on a persons right to carry a pistol, more so an unconcealed pistol. Although, the case of State v. Kerner helped/made more clear the allowance of openly carrying a pistol, it does not preclude all regulations regarding the carrying of firearms.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",334,2144,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
386,device,6720.80,2139194.00,2132473.00,6721.00,1,"TRUE","True",1764928403489,1764930535962,1764930542683,"Question: is there a red light district in brussels
                                        Context: The main red light district in Brussels is north of the Gare du Nord. In Rue d'Aerschot, Rue de Brabant and the surrounding side-streets there are sex shops and many windows where prostitutes sit. Most of the prostitutes near the Gare du Nord, including Rue d'Aerschot, are Romanian and Bulgarian. Further away from the station the girls are more from Ghana and Nigeria.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",91,669,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
387,device,7036.90,2145236.00,2138199.00,7037.00,1,"TRUE","True",1764928404498,1764930542697,1764930549734,"Question: does density depend on the type of material
                                        Context: For a pure substance the density has the same numerical value as its mass concentration. Different materials usually have different densities, and density may be relevant to buoyancy, purity and packaging. Osmium and iridium are the densest known elements at standard conditions for temperature and pressure but certain chemical compounds may be denser.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",81,654,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
388,device,5874.20,2150126.00,2144252.00,5874.00,1,"FALSE","false",1764928405499,1764930549751,1764930555625,"Question: was integration the rule in the northern states
                                        Context: Some schools around America were integrated before the mid-20th century, the first ever school being Lowell High School in Massachusetts, which has accepted students of all races at its inception. The earliest known African American student, Caroline Van Vronker, attended the school in 1843. The integration of all American schools was a major catalyst for the civil rights action and racial violence that occurred in the United States during the latter half of the 20th century.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",104,785,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
389,device,4495.10,2153631.00,2149136.00,4495.00,0,"TRUE","false",1764928406503,1764930555639,1764930560134,"Question: is 1 ounce the same as 1 fluid ounce
                                        Context: The fluid ounce is distinct from the ounce as a unit of weight or mass, although it is sometimes referred to simply as an ``ounce'' where context makes the meaning clear, such as ounces in a bottle.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",66,492,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
390,device,6419.70,2159058.00,2152638.00,6420.00,1,"TRUE","true",1764928407510,1764930560148,1764930566568,"Question: is there a season 4 of crazy ex girlfriend
                                        Context: The fourth and final season of Crazy Ex-Girlfriend was renewed on April 2, 2018, by The CW, with a 2018 release date (needs source). The season comprises 18 episodes and stars Rachel Bloom as Rebecca Bunch, a distraught young woman, dealing with the consequences of pleading guilty to attempted murder at the end of the previous season. Vincent Rodriguez III, Donna Lynne Champlin, Pete Gardner, Vella Lovell, Gabrielle Ruiz, David Hull, and Scott Michael Foster co-star.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",105,771,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
391,device,6799.40,2164873.00,2158073.00,6800.00,1,"TRUE","true",1764928408511,1764930566584,1764930573384,"Question: will there be a series 5 of brokenwood mysteries
                                        Context: A fourth season was announced on 12 December 2016, and aired 29 October 2017. The series funding has been renewed for a fifth season too.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",54,443,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
392,device,7401.80,2171280.00,2163878.00,7402.00,1,"TRUE","true",1764928409520,1764930573398,1764930580800,"Question: will there be a second season of discovery
                                        Context: The second season of the American television series Star Trek: Discovery is set roughly a decade before the events of the original Star Trek series and follows the crew of the USS Discovery. The season will be produced by CBS Television Studios in association with Secret Hideout, Roddenberry Entertainment, and Living Dead Guy Productions, with Alex Kurtzman serving as showrunner.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",88,682,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
393,device,7469.10,2177754.00,2170285.00,7469.00,1,"TRUE","true",1764928410529,1764930580814,1764930588283,"Question: does the size of a rain gauge matter
                                        Context: Due to the ever-increasing numbers of observers, standardisation of the gauges became necessary. Symons began experimenting on new gauges in his own garden. He tried different models with variations in size, shape, and height. In 1863 he began collaboration with Colonel Michael Foster Ward from Calne, Wiltshire, who undertook more extensive investigations. By including Ward and various others around Britain, the investigations continued until 1890. The experiments were remarkable for their planning, execution, and drawing of conclusions. The results of these experiments led to the progressive adoption of the well known standard gauge, still used by the UK Meteorological Office today. Namely, one made of '... copper, with a five-inch funnel having its brass rim one foot above the ground ...'
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",149,1095,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
394,device,4618.70,2181385.00,2176766.00,4619.00,0,"FALSE","true",1764928411533,1764930588299,1764930592918,"Question: is there a sequel to the movie i am four
                                        Context: In 2011, screenwriter Noxon told Collider.com that plans for an imminent sequel were shelved due to the disappointing performance of the first installment at the box office.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",57,471,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
395,device,5800.00,2186194.00,2180394.00,5800.00,0,"FALSE","true",1764928412538,1764930592932,1764930598732,"Question: is the guy from deception really a twin
                                        Context: As of 11 March 2018, Cutmore-Scott dons an American accent to play disgraced illusionist/magician-turned-FBI consultant Cameron Black following an illusion that goes horribly wrong in the new ABC murder-mystery series Deception. Cutmore-Scott also portrays Cameron's incarcerated, identical-twin brother Jonathan. Deception began airing the same evening in Canada on CTV.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",77,668,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
396,device,3150.50,2188351.00,2185200.00,3151.00,0,"FALSE","true",1764928413546,1764930598746,1764930601897,"Question: are the make it or break it cast real gymnasts
                                        Context: Make It or Break It was created by Holly Sorensen who, along with Paul Stupin and John Ziffren, served as the show's executive producers. The stunt doubles were former elite, Olympian or NCAA champion gymnasts.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",65,514,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
397,device,6020.10,2193381.00,2187361.00,6020.00,1,"FALSE","false",1764928414551,1764930601912,1764930607932,"Question: is europe a part of the united states
                                        Context: Relations between the United States of America (US) and the European Union (EU) are the bilateral relations between that country and the supranational organization. The US and EU have been interacting for more than sixty years. US-EU relations officially started in 1953 when US ambassadors visited the European Coal and Steel Community (former EU). The two parties share a good relationship which is strengthened by cooperation on trade, military defense and shared values.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",101,769,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
398,device,6569.20,2198959.00,2192390.00,6569.00,0,"FALSE","true",1764928415558,1764930607948,1764930614517,"Question: can you score from a throw in in soccer
                                        Context: A goal cannot be scored directly from a throw-in; if a player throws the ball directly into their own goal without any other player touching it, the result is a corner kick to the opposing side. Likewise an offensive goal cannot be scored directly from a throw in; the result in this case is a goal kick for the defending team.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",90,624,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
399,device,5692.30,2203663.00,2197971.00,5692.00,0,"TRUE","false",1764928416562,1764930614533,1764930620225,"Question: is new jersey a suburb of new york city
                                        Context: The New York metropolitan area, also referred to as the Tri-State Area, is the largest metropolitan area in the world by urban landmass, at 4,495 sq mi (11,640 km). The metropolitan area includes New York City (the most populous city in the United States), Long Island, and the Mid and Lower Hudson Valley in the state of New York; the five largest cities in New Jersey: Newark, Jersey City, Paterson, Elizabeth, and Edison, and their vicinities; six of the seven largest cities in Connecticut: Bridgeport, New Haven, Stamford, Waterbury, Norwalk, and Danbury, and their vicinities.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",124,879,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
400,device,4619.50,2207280.00,2202660.00,4620.00,1,"TRUE","true",1764928417580,1764930620240,1764930624860,"Question: is profit and loss account same as income statement
                                        Context: An income statement or profit and loss account (also referred to as a profit and loss statement (P&L), statement of profit or loss, revenue statement, statement of financial performance, earnings statement, operating statement, or statement of operations) is one of the financial statements of a company and shows the company's revenues and expenses during a particular period. It indicates how the revenues (money received from the sale of products and services before expenses are taken out, also known as the ``top line'') are transformed into the net income (the result after all revenues and expenses have been accounted for, also known as ``net profit'' or the ``bottom line''). The purpose of the income statement is to show managers and investors whether the company made or lost money during the period being reported.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",161,1136,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
401,device,6742.20,2213026.00,2206284.00,6742.00,0,"TRUE","false",1764928418591,1764930624875,1764930631617,"Question: is whole wheat rice the same as brown rice
                                        Context: Brown rice is whole-grain rice with the inedible outer hull removed; white rice is the same grain with the hull, bran layer, and cereal germ removed. Red rice, gold rice, and black rice (also called purple rice) are all whole rices, but with differently pigmented outer layers.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",76,577,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
402,device,6969.00,2219006.00,2212037.00,6969.00,1,"FALSE","False",1764928419595,1764930631632,1764930638601,"Question: can you have more than one wife in uk
                                        Context: Polygamous marriages may not be performed in the United Kingdom, and if a polygamous marriage is performed, the already-married person may be guilty of the crime of bigamy under the s.11 of the Matrimonial Causes Act 1973.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",66,517,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
403,device,5767.20,2223786.00,2218019.00,5767.00,1,"TRUE","true",1764928420596,1764930638615,1764930644382,"Question: is the new york post still in business
                                        Context: The New York Post is the fourth-largest newspaper in the United States and a leading digital media publisher that reached more than 57 million unique visitors in the U.S. in January 2017. The New York Post also operates the celebrity gossip site PageSix.com, the entertainment site Decider.com, and co-produces the television show Page Six TV, which garnered the highest ratings of a nationally syndicated entertainment newsmagazine in a decade when it debuted in 2017.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",102,765,1764928013073,1764931239281,always_device,once-per-sec,onnx-community/Qwen3-4B-ONNX,qwen/qwen3-4b:free
